Network,IP,Compliance ,fShared,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,IShared90,NShared90,IShared180,NShared180,pIr90,pIr180,pIs90,pIs180,pIShared90,pIShared180,ORs90,RRs90
A,Const,0.8,20%,46.16146626,794.5417471,99.38632951,831.6501596,12.26678193,35.14721227,44.7875478,828.8270246,83.38430289,832.4778413,26,262,40,264,58.1,119.5,54,100.2,99.2,151.5,1.93,1.84
A,Const,0.8,20%,35.19794383,788.9514743,92.1975371,817.907383,7.759274439,26.67823796,41.49970686,828.7485432,80.91459051,832.0303862,22,263,43,264,44.6,112.7,50.1,97.2,83.7,162.9,1.73,1.67
A,Const,0.8,20%,30.98593279,791.6581746,43.80590771,804.7241185,9.643225471,15.9715155,40.74028866,828.8009731,73.60630974,832.01349,12,262,17,264,39.1,54.4,49.2,88.5,45.8,64.4,0.93,0.93
A,Const,0.8,20%,19.38937614,788.4063119,48.4189553,803.7423069,6.469094973,16.36214118,36.9827707,828.7435448,72.43776607,831.8417944,12,262,24,262,24.6,60.2,44.6,87.1,45.8,91.6,1.03,1.03
A,Const,0.8,20%,30.27042095,790.8297073,67.41357525,814.6767556,8.985597162,23.75311766,39.59059022,828.8007348,76.52570628,832.0651485,15,264,32,267,38.3,82.7,47.8,92,56.8,119.9,1.2,1.19
A,Const,0.8,20%,44.3103788,789.5876747,142.8208832,847.5854875,8.347897022,49.58749201,42.58122366,828.7499983,91.09956387,832.5294262,25,262,62,262,56.1,168.5,51.4,109.4,95.4,236.6,1.95,1.86
A,Const,0.8,20%,59.18759726,800.5530107,94.25731806,828.3989679,16.83512963,32.12565738,46.57010515,828.9210409,82.69341239,832.4964541,26,262,43,264,73.9,113.8,56.2,99.3,99.2,162.9,1.85,1.77
A,Const,0.8,20%,68.35411343,807.8285731,122.5793228,844.0242394,23.20191149,42.81875529,49.5899578,828.9287909,89.27659016,832.8134254,24,262,46,265,84.6,145.2,59.8,107.2,91.6,173.6,1.58,1.53
A,Const,0.8,20%,59.15749863,799.8589619,95.73698032,828.7616346,16.58588646,32.39987076,47.29154236,828.9199102,82.407381,832.5611479,26,262,39,263,74,115.5,57.1,99,99.2,148.3,1.82,1.74
A,Const,0.8,20%,40.94527445,791.8759256,94.34147828,823.9794122,10.29730271,30.71238138,42.11250911,828.7624453,82.07695257,832.1948747,24,262,49,265,51.7,114.5,50.8,98.6,91.6,184.9,1.88,1.8
A,Const,0.8,20%,13.5340311,784.1835354,45.9630702,802.8803036,3.535012178,16.70209342,37.49735355,828.7367104,75.28173978,831.8592287,6,262,18,263,17.3,57.2,45.2,90.5,22.9,68.4,0.49,0.51
A,Const,0.8,20%,31.97231201,791.5318783,93.22716349,824.2954566,9.708853559,32.09555663,41.55669725,828.7533466,83.81511149,832.1958829,19,262,41,263,40.4,113.1,50.1,100.7,72.5,155.9,1.48,1.45
A,Const,0.8,20%,39.21669872,790.5007623,95.29326733,827.3504744,9.020253027,33.56740814,41.41883626,828.8294016,83.64163869,832.3598758,11,262,32,263,49.6,115.2,50,100.5,42,121.7,0.83,0.84
A,Const,0.8,20%,27.93446867,788.2921021,60.36172262,808.7206717,7.239610685,20.27810804,39.52331097,828.7453008,76.22857647,831.9419935,17,262,37,263,35.4,74.6,47.7,91.6,64.9,140.7,1.39,1.36
A,Const,0.8,20%,67.15611725,803.4754902,103.3428452,833.9430636,20.12638302,35.63060288,48.42591089,828.9173536,84.74440751,832.6165757,34,262,51,265,83.6,123.9,58.4,101.8,129.8,192.5,2.4,2.22
A,Const,0.8,20%,26.70761429,789.5584176,99.12103228,825.9454477,7.911526686,34.06082095,38.9784529,828.7590255,83.67633767,832.102298,14,263,39,264,33.8,120,47,100.6,53.2,147.7,1.14,1.13
A,Const,0.8,20%,46.52441766,795.3122559,83.82261993,817.3300291,12.794098,24.55338851,44.39972488,828.8694767,81.22566628,832.3206826,21,262,39,264,58.5,102.6,53.6,97.6,80.2,147.7,1.54,1.5
A,Const,0.8,20%,48.73394095,796.5504775,101.0516378,832.7112313,14.10246025,36.53344674,44.02196169,828.8526799,85.52192842,832.4701411,29,262,48,264,61.2,121.4,53.1,102.7,110.7,181.8,2.22,2.08
A,Const,0.8,20%,19.91784313,787.5085705,60.03927117,808.5327119,6.192555704,20.45906204,37.980367,828.7237105,76.37368006,831.8484395,14,263,28,264,25.3,74.3,45.8,91.8,53.2,106.1,1.17,1.16
A,Const,0.8,20%,50.0911916,792.1967947,100.5138059,830.9469509,10.94092568,35.8473378,44.76654069,828.8129134,83.81598852,832.383164,24,262,49,263,63.2,121,54,100.7,91.6,186.3,1.77,1.7
A,Const,0.8,20%,34.14845607,788.4312942,94.29173103,824.3300402,7.014925847,31.50315991,41.22788045,828.743759,82.66850095,832.2100452,23,262,51,262,43.3,114.4,49.7,99.3,87.8,194.7,1.84,1.76
A,Const,0.8,20%,16.36874754,785.7788094,65.40302295,812.1363402,4.503037517,23.2879814,37.24641572,828.7214661,76.77373061,831.9503015,10,262,25,263,20.8,80.5,44.9,92.3,38.2,95.1,0.84,0.85
A,Const,0.8,20%,29.38581526,790.1883486,100.016675,828.2923848,8.593282506,34.56315581,40.08029772,828.7654103,82.87553198,832.2221489,20,262,43,263,37.2,120.8,48.4,99.6,76.3,163.5,1.63,1.58
A,Const,0.8,20%,51.02664682,796.6437628,126.8035593,841.2394214,14.06333193,43.65991767,45.67013487,828.839802,89.18081971,832.5685772,23,262,53,263,64.1,150.7,55.1,107.1,87.8,201.5,1.65,1.59
A,Const,0.8,20%,13.03083518,785.5508782,40.07041952,799.5259878,4.387356381,13.48810142,36.94641847,828.7173134,72.26829182,831.7396157,9,263,17,263,16.6,50.1,44.6,86.9,34.2,64.6,0.76,0.77
A,Const,0.8,20%,30.9077594,790.3722493,87.32538111,818.6415894,9.019787841,28.16358671,41.47829995,828.7902336,81.96462926,832.1637243,13,262,40,264,39.1,106.7,50,98.5,49.6,151.5,0.99,0.99
A,Const,0.8,20%,47.04340551,792.7172934,68.70462375,817.3545205,10.53443721,24.76076185,43.40553285,828.8612522,78.84487543,832.3526968,20,263,27,264,59.3,84.1,52.4,94.7,76,102.3,1.49,1.45
A,Const,0.8,20%,26.3984432,787.9663948,101.459153,827.2336535,6.501879011,35.08886472,39.54248395,828.7570068,84.26251163,832.1418371,16,263,46,265,33.5,122.6,47.7,101.3,60.8,173.6,1.29,1.28
A,Const,0.8,20%,15.9589863,785.0091825,58.272685,807.2752017,4.132051343,20.28869653,38.07098463,828.7817689,75.78776858,831.8264507,9,262,26,262,20.3,72.2,45.9,91.1,34.4,99.2,0.74,0.75
A,Const,0.8,20%,27.90368644,791.5873691,53.21593312,807.7090436,9.674457649,18.85523121,40.06020914,828.8048182,74.94465576,831.9746412,17,262,28,262,35.3,65.9,48.3,90.1,64.9,106.9,1.37,1.34
A,Const,0.8,20%,37.86792458,788.3632064,89.9644719,822.4674318,7.016335786,29.96075491,40.69294794,828.7690204,81.13580407,832.1717616,23,263,46,264,48,109.4,49.1,97.5,87.5,174.2,1.86,1.78
A,Const,0.8,20%,76.77704466,800.6907391,107.1786985,835.9522408,18.39930029,37.61073015,48.43448358,828.8289893,85.55693673,832.551477,31,263,44,264,95.9,128.2,58.4,102.8,117.9,166.7,2.15,2.02
A,Const,0.8,20%,36.76133651,793.8225316,70.32203012,812.8887569,11.50603614,22.15996914,42.15648089,828.8196597,77.65093307,832.126793,17,262,30,262,46.3,86.5,50.9,93.3,64.9,114.5,1.29,1.28
A,Const,0.8,20%,50.16807797,801.5976904,114.0138458,836.618884,17.33298057,38.82883095,44.80727285,828.8937121,86.61829014,832.4789649,19,262,47,266,62.6,136.3,54.1,104,72.5,176.7,1.37,1.34
A,Const,0.8,20%,38.86851793,790.1200755,92.36101777,823.779096,8.606201342,30.86711005,42.98231606,828.8040018,83.72077081,832.2561556,26,262,53,262,49.2,112.1,51.9,100.6,99.2,202.3,2.01,1.91
A,Const,0.8,20%,63.82744391,799.1014063,106.2393412,833.9087245,16.62369309,37.00438337,45.34430055,828.8364891,84.55787428,832.4310815,30,262,50,266,79.9,127.4,54.7,101.6,114.5,188,2.23,2.09
A,Const,0.8,20%,99.65448275,817.1635578,145.4150059,858.0751648,30.50381786,50.76629717,52.51017036,829.0222243,91.74919198,833.0788288,43,264,64,265,122,169.5,63.3,110.1,162.9,241.5,2.88,2.57
A,Const,0.8,20%,45.16570614,798.6672988,69.43690883,817.3290557,14.68629459,23.41026548,43.71505689,828.908773,77.77209135,832.3516753,16,262,25,265,56.6,85,52.7,93.4,61.1,94.3,1.17,1.16
A,Const,0.8,20%,52.02778465,793.5550496,82.25634058,822.3467028,11.97899728,29.1657513,45.20776935,828.756678,80.1148289,832.1950064,24,262,38,264,65.6,100,54.5,96.3,91.6,143.9,1.75,1.68
A,Const,0.8,20%,39.44042569,797.4727101,88.41583127,820.3996013,13.97408666,27.81965744,41.72634369,828.8721378,80.83042887,832.1319251,26,262,48,263,49.5,107.8,50.3,97.1,99.2,182.5,2.08,1.97
A,Const,0.8,20%,46.06406317,793.0779752,60.7447696,812.6971382,11.24409844,21.16009729,43.03003962,828.8367646,75.59126367,832.1351699,27,262,35,263,58.1,74.7,51.9,90.8,103.1,133.1,2.1,1.98
A,Const,0.8,20%,85.81200051,802.2841319,116.827437,843.9359754,19.38108567,42.21958962,52.24608224,828.8536666,89.64447603,832.7571351,48,263,61,265,107,138.4,63,107.6,182.5,230.2,3.32,2.9
A,Const,0.8,20%,20.50155436,787.9587546,84.27780233,818.6505218,6.632067283,28.82279323,38.51900455,828.8159545,81.18656381,831.9429858,16,262,35,265,26,102.9,46.5,97.6,61.1,132.1,1.33,1.31
A,Const,0.8,20%,13.96149849,784.4899289,63.14474714,810.3653939,3.38664122,22.46991988,37.15723657,828.7520653,76.86176293,831.8192295,12,262,35,262,17.8,77.9,44.8,92.4,45.8,133.6,1.02,1.02
A,Const,0.8,20%,31.75402679,789.6846953,90.88003892,824.0835555,8.272137254,31.33671802,40.21306111,828.7824615,82.5343104,832.1631424,17,263,39,265,40.2,110.3,48.5,99.2,64.6,147.2,1.36,1.33
A,Const,0.8,20%,39.63278852,793.4844266,65.86798124,814.8047097,10.93437512,23.17244098,41.6547478,828.854508,75.71487684,832.075192,20,265,30,266,49.9,80.8,50.3,91,75.5,112.8,1.54,1.5
A,Const,0.8,20%,67.39536282,801.2373053,99.53493114,835.6336556,17.64067079,36.21772195,46.92221553,828.8724357,83.49270481,832.553675,28,263,45,266,84.1,119.1,56.6,100.3,106.5,169.2,1.99,1.88
A,Const,0.8,20%,19.17439825,787.353354,73.33813776,814.8886875,5.904598372,25.61051957,38.3011345,828.8141869,76.68915987,831.9775804,12,263,33,265,24.4,90,46.2,92.2,45.6,124.5,0.99,0.99
A,Const,0.8,20%,53.55834404,799.432262,90.50506349,827.6130422,16.14288971,32.2032429,44.46515397,828.8857475,82.79576577,832.3375332,24,263,42,265,67,109.4,53.6,99.5,91.3,158.5,1.77,1.7
A,Const,0.8,20%,49.53830358,794.6986522,99.65338417,828.579135,12.35401304,33.6904464,45.22163272,828.8541189,84.85006117,832.3742396,22,263,46,265,62.3,120.3,54.6,101.9,83.7,173.6,1.58,1.53
A,Const,0.8,20%,45.88181487,790.555169,75.42940568,819.2634153,8.751832634,26.70735009,45.33528056,828.8142402,82.08646125,832.3667994,17,263,29,265,58,92.1,54.7,98.6,64.6,109.4,1.19,1.18
A,Const,0.8,20%,29.3155637,792.2006218,61.01892374,811.8583792,9.766702126,22.03564527,40.28054208,828.8203401,75.22338092,832.0524813,18,262,32,265,37,75.2,48.6,90.4,68.7,120.8,1.44,1.41
A,Const,0.8,20%,31.36295181,787.4417349,88.15434433,818.6433453,6.335594165,27.73924566,39.82468814,828.7551245,80.80853885,832.0053139,12,262,39,265,39.8,107.7,48.1,97.1,45.8,147.2,0.95,0.95
A,Const,0.8,20%,41.32587175,791.7192531,84.89022405,821.2047542,9.598560482,28.28873268,42.38327482,828.8113938,81.06965244,832.3014755,22,262,43,263,52.2,103.4,51.1,97.4,84,163.5,1.7,1.64
A,Const,0.8,20%,65.36720201,804.7516793,84.08442485,826.7885028,20.43304664,29.52304203,47.42479791,828.859771,80.64514258,832.4339896,28,262,34,264,81.2,101.7,57.2,96.9,106.9,128.8,1.97,1.87
A,Const,0.8,20%,27.49967899,789.7902502,98.77521423,819.444268,8.190819176,28.50641562,39.27770579,828.7619385,83.05019604,832.0838903,12,263,47,264,34.8,120.5,47.4,99.8,45.6,178,0.96,0.96
A,Const,0.8,20%,18.03498923,786.55821,124.0028553,824.285499,5.08470512,33.78399548,39.2381709,828.7790178,88.07939401,832.0351756,9,262,50,263,22.9,150.4,47.3,105.9,34.4,190.1,0.72,0.73
A,Const,0.8,20%,15.41562673,785.9085775,33.58150547,795.044703,4.915798909,10.50907925,36.98680826,828.7697366,69.23011474,831.6839918,11,262,18,262,19.6,42.2,44.6,83.2,42,68.7,0.94,0.94
A,Const,0.8,20%,38.78590503,792.8257361,101.6773767,828.6562655,10.49930455,34.66544178,40.67717468,828.8064293,83.62086337,832.2415291,23,262,42,263,48.9,122.7,49.1,100.5,87.8,159.7,1.86,1.79
A,Const,0.8,20%,84.22790907,806.7243078,115.6055174,839.0726583,22.88422745,38.46945546,53.68963262,828.9576327,90.48796358,832.8471152,38,263,52,268,104.4,137.8,64.8,108.6,144.5,194,2.44,2.23
A,Const,0.8,20%,20.85772541,786.6251336,49.10353078,805.5626006,5.422182555,18.07368114,38.48687868,828.8065584,73.00617651,831.8434261,20,262,39,262,26.5,61,46.4,87.8,76.3,148.9,1.7,1.64
A,Const,0.8,20%,89.78182309,809.7317119,128.996334,850.976429,24.5082457,45.92647022,52.92572589,828.9744112,89.65480036,833.0624769,34,263,45,264,110.9,151.6,63.8,107.6,129.3,170.5,2.18,2.02
A,Const,0.8,20%,28.76874906,790.2794025,64.73125204,813.3233455,8.405106011,23.03930478,39.7628886,828.7753379,76.17388686,831.9496303,16,263,37,263,36.4,79.6,48,91.6,60.8,140.7,1.29,1.27
A,Const,0.8,20%,43.85682474,794.6525948,82.27916569,816.2034818,12.26591538,24.18776432,42.67847345,828.7881797,78.5253725,832.120641,15,262,30,263,55.2,100.8,51.5,94.4,57.3,114.1,1.12,1.11
A,Const,0.8,20%,37.26146443,790.0344118,89.69439705,824.4870642,8.128992648,30.99345361,39.56291278,828.7789791,81.93652866,832.2302578,21,262,33,264,47.2,108.8,47.7,98.5,80.2,125,1.74,1.68
A,Const,0.8,20%,22.26962343,787.9728603,38.39523221,800.0896076,6.571325338,13.3660118,39.2719519,828.7856082,71.83290016,831.9620647,8,262,17,262,28.3,48,47.4,86.3,30.5,64.9,0.63,0.64
A,Const,0.8,20%,72.63137066,803.4014771,138.3089994,849.5495856,20.18115167,47.77558475,53.87184017,828.9050159,95.52060067,833.0622567,24,262,53,264,90.4,162.8,65,114.7,91.6,200.8,1.45,1.41
A,Const,0.8,20%,40.06248047,795.8788369,101.6999573,830.6176656,13.2407691,34.77661875,42.45514287,828.8769995,83.81179678,832.276333,24,264,50,264,50.3,122.4,51.2,100.7,90.9,189.4,1.85,1.77
A,Const,0.8,20%,37.16857867,794.1495387,60.84802141,811.6618858,11.22585572,20.97104709,41.08237048,828.8115132,74.99543129,831.9393693,20,262,31,263,46.8,75,49.6,90.1,76.3,117.9,1.58,1.54
A,Const,0.8,20%,31.39367399,793.373333,101.7328112,825.4820743,10.33169659,32.60272922,41.50235399,828.9083098,85.49092576,832.2876187,29,262,52,263,39.6,123.2,50.1,102.7,110.7,197.7,2.36,2.21
A,Const,0.8,20%,12.69306503,784.7210111,61.72265549,809.8793997,3.807141725,21.53624492,35.56415722,828.7469384,73.46701893,831.8149605,11,262,35,262,16.2,76.2,42.9,88.3,42,133.6,0.98,0.98
A,Const,0.8,20%,45.67719227,791.7495083,98.2274556,828.6802213,10.14579797,34.00881472,43.69763661,828.7820371,84.12557388,832.2967002,21,263,41,263,57.7,118.5,52.7,101.1,79.8,155.9,1.56,1.51
A,Const,0.8,20%,53.30907206,799.7050733,86.78890885,826.1030973,16.93209874,31.12032287,45.71198778,828.8704824,80.61330949,832.3851594,27,262,42,263,66.7,105.1,55.1,96.8,103.1,159.7,1.97,1.87
A,Const,0.8,20%,44.93141498,794.7410057,102.5258242,819.5173424,12.64790004,27.37907093,43.69240929,828.8145986,82.6404183,832.1415041,27,263,53,266,56.5,125.1,52.7,99.3,102.7,199.2,2.06,1.95
A,Const,0.8,20%,29.51167224,791.8108411,65.99458026,812.9141556,9.89994865,22.58938586,39.44291375,828.7943268,77.37035809,832.0004799,16,262,28,263,37.3,81.2,47.6,93,61.1,106.5,1.3,1.28
A,Const,0.8,20%,82.73015558,806.4232576,117.7381978,843.9852039,22.19991493,41.65968042,52.17596677,828.8957929,88.73694825,832.8060259,34,262,44,264,102.6,139.5,62.9,106.6,129.8,166.7,2.22,2.06
A,Const,0.8,20%,31.82244512,786.5869754,86.25980911,822.5882249,5.702142265,30.85986914,39.32032184,828.7546156,81.08338413,832.0616262,12,263,39,264,40.5,104.9,47.4,97.4,45.6,147.7,0.96,0.96
A,Const,0.8,20%,23.30514959,789.3126276,63.1766869,810.1001159,7.446113779,21.28751586,39.18309206,828.8564032,76.79718575,832.0119424,9,262,25,262,29.5,78,47.3,92.3,34.4,95.4,0.72,0.73
A,Const,0.8,20%,18.78734576,786.0788077,56.43698791,806.9409574,5.043898992,19.69146623,37.49149908,828.7476547,75.12211835,831.759128,5,262,17,263,23.9,69.9,45.2,90.3,19.1,64.6,0.41,0.42
A,Const,0.8,20%,19.25004283,786.2265689,50.91247732,804.2177037,5.28459113,17.12337223,37.725591,828.7459055,72.81669529,831.9082689,8,262,22,262,24.5,63.3,45.5,87.5,30.5,84,0.66,0.67
A,Const,0.8,20%,54.44734111,798.3076494,107.6401027,834.0954377,15.02260016,37.11581947,46.33180297,828.8846302,87.0886383,832.5329536,26,263,49,265,68.2,129.1,55.9,104.6,98.9,184.9,1.85,1.77
A,Const,0.8,20%,43.07018471,796.0876356,89.40870686,824.0476469,12.91057868,29.77751717,43.90993368,828.8931789,82.63610355,832.3424337,23,262,41,263,54.1,108.5,53,99.3,87.8,155.9,1.72,1.66
A,Const,0.8,20%,45.76075376,797.649097,115.1909084,834.8576672,14.79209997,37.76040614,44.93232682,828.9158914,86.90700826,832.5683937,17,263,48,266,57.4,138,54.2,104.4,64.6,180.5,1.21,1.19
A,Const,0.8,20%,49.93472685,799.0374869,117.489864,839.4814871,15.74113721,41.88132462,44.9470814,828.8904732,89.36375905,832.6573651,20,264,44,268,62.5,140,54.2,107.3,75.8,164.2,1.43,1.4
A,Const,0.8,20%,37.70509345,792.3988059,75.67555873,818.4869245,10.00429082,26.3027128,41.65643825,828.8035183,79.11769491,832.2399829,22,262,37,268,47.6,92.5,50.3,95.1,84,138.1,1.73,1.67
A,Const,0.8,20%,15.81404944,785.6839772,98.78910056,819.5157592,4.67759404,29.84035589,37.43258338,828.7278267,85.56154126,832.0561996,12,262,40,262,20.1,120.5,45.2,102.8,45.8,152.7,1.01,1.01
A,Const,0.8,20%,45.9857936,790.8480948,123.7238259,836.687731,9.281791074,40.20121136,44.30747722,828.8480073,88.23333211,832.4831563,25,262,56,265,58.1,147.9,53.5,106,95.4,211.3,1.87,1.78
A,Const,0.8,20%,43.8763565,793.377699,72.15098148,818.296395,11.30417442,25.59897671,42.10457061,828.7891093,77.78633404,832.1813781,24,262,41,264,55.3,88.2,50.8,93.5,91.6,155.3,1.88,1.8
A,Const,0.8,20%,35.24576655,791.3901622,82.55006997,818.9241482,9.464786036,27.17713311,39.82474581,828.7802614,78.67128372,832.0416041,26,264,43,267,44.5,100.8,48.1,94.6,98.5,161,2.16,2.05
A,Const,0.8,20%,46.23440055,795.6556067,87.69268536,825.315541,12.92981842,30.77647366,42.84972612,828.8107001,79.89164633,832.1886725,20,263,41,264,58.1,106.3,51.7,96,76,155.3,1.51,1.47
A,Const,0.8,20%,41.99324434,795.5778546,112.6894075,834.9058897,12.76322608,38.20082667,42.78421285,828.81542,86.9373798,832.4307475,20,263,47,266,52.8,135,51.6,104.4,76,176.7,1.51,1.47
A,Const,0.8,20%,60.92536048,804.4691233,79.20515541,824.3678548,20.11394278,28.2802527,50.11029419,829.0013913,82.65392258,832.666351,32,262,42,264,75.7,96.1,60.4,99.3,122.1,159.1,2.16,2.02
A,Const,0.8,20%,24.86421858,788.1561156,62.44306865,806.9214853,6.707402216,19.09367228,39.90653693,828.7332663,76.31957795,831.8768248,16,263,31,265,31.5,77.4,48.2,91.7,60.8,117,1.28,1.26
A,Const,0.8,20%,32.07165134,791.7695272,49.19737383,805.3053411,9.529088116,16.53557356,41.34682691,828.8515923,74.91436073,832.1265044,20,262,30,265,40.5,61.1,49.9,90,76.3,113.2,1.57,1.53
A,Const,0.8,20%,89.03925636,810.3509919,128.9735206,847.6958795,25.99766712,44.51772339,52.3159815,828.9732931,89.76727131,832.8869171,31,262,50,263,109.9,152.1,63.1,107.8,118.3,190.1,1.99,1.87
A,Const,0.8,20%,23.47516566,786.1874146,64.54611674,811.1786228,5.168901017,21.96378157,38.91484507,828.7315951,77.13918206,831.9734078,18,263,35,263,29.9,79.6,47,92.7,68.4,133.1,1.49,1.46
A,Const,0.8,20%,48.29579898,794.4004837,96.83338102,831.4981734,12.175971,35.25075499,44.27711188,828.7641872,84.21471039,832.3932505,28,263,51,267,60.8,116.5,53.4,101.2,106.5,191,2.11,1.99
A,Const,0.8,20%,44.45328944,791.4965983,110.0534865,833.3105821,10.03047906,37.86106804,43.29859601,828.7602211,88.26032379,832.3954065,16,262,43,262,56.2,132.1,52.2,106,61.1,164.1,1.18,1.17
A,Const,0.8,20%,67.37001513,804.2829107,99.13348654,830.4271907,20.06954747,32.96589834,46.75080098,828.9263078,82.0834602,832.4521215,29,263,42,265,83.8,119.4,56.4,98.6,110.3,158.5,2.07,1.96
A,Const,0.8,20%,41.22850539,792.4389205,57.23513188,811.2236799,10.22988746,20.22877048,41.77422713,828.8167061,73.71488639,832.1005908,19,262,29,262,52,70.6,50.4,88.6,72.5,110.7,1.47,1.44
A,Const,0.8,20%,25.41958927,787.2616906,60.92008571,810.2622719,6.159476722,21.29749245,40.28991466,828.7619224,77.35072118,832.0916929,16,262,31,262,32.3,75.2,48.6,93,61.1,118.3,1.27,1.26
A,Const,0.8,20%,38.54371163,793.6007242,112.489177,832.4335236,11.29655292,37.26757463,41.336755,828.8163216,85.23135484,832.1634019,24,262,49,268,48.6,135.1,49.9,102.4,91.6,182.8,1.92,1.84
A,Const,0.8,20%,23.75467811,789.0604531,47.2879796,804.9679712,7.211993481,16.54714061,38.55943402,828.7707432,72.09478941,831.8574036,16,262,23,264,30.1,58.7,46.5,86.7,61.1,87.1,1.33,1.31
A,Const,0.8,20%,72.66924381,803.1462977,127.4076896,845.4475399,19.23040511,43.52868228,47.96491562,828.8480757,88.91986592,832.7686713,34,262,64,265,90.5,150.7,57.9,106.8,129.8,241.5,2.43,2.24
A,Const,0.8,20%,39.69477558,794.3277277,83.91923639,821.6789185,12.08130974,29.30980136,44.03150631,828.8779763,83.37921822,832.3109138,15,262,36,262,50,102.1,53.1,100.2,57.3,137.4,1.08,1.08
A,Const,0.8,20%,41.49645791,791.3878306,76.13364269,819.7108613,9.557317724,27.36161431,41.31369654,828.7725082,78.02938658,832.0863172,22,262,37,265,52.4,92.9,49.8,93.8,84,139.6,1.75,1.68
A,Const,0.8,20%,58.32446246,797.8768143,96.758326,829.3247591,15.26383796,32.92070856,45.61137993,828.858499,82.91628367,832.4733135,25,264,43,269,73.1,116.7,55,99.6,94.7,159.9,1.8,1.72
A,Const,0.8,20%,35.98504822,791.2649283,73.55152555,818.9602538,9.07301538,26.35848098,42.10752198,828.8831073,80.63670259,832.2650816,16,262,35,264,45.5,89.8,50.8,96.9,61.1,132.6,1.22,1.2
A,Const,0.8,20%,23.63667887,789.2938162,52.81580146,806.1953082,7.702452011,18.19412667,40.57994619,828.8261593,77.06065235,832.0644291,11,262,28,263,29.9,65.5,49,92.6,42,106.5,0.85,0.86
A,Const,0.8,20%,69.79047663,805.0032917,108.7503379,836.5568211,20.51799833,36.74289512,49.32071227,829.0006712,87.75677454,832.8143162,30,262,46,266,86.7,130,59.5,105.4,114.5,172.9,2.04,1.92
A,Const,0.8,20%,53.91081681,798.5448904,100.7838037,830.2913131,15.8376155,34.07927749,44.15726138,828.87207,84.0463993,832.4701365,21,262,47,263,67.5,121.4,53.3,101,80.2,178.7,1.55,1.5
A,Const,0.8,20%,48.96971619,798.0296068,94.19855716,826.6543303,14.67720991,31.51162936,44.47584245,828.929086,84.1114703,832.4835695,25,262,41,262,61.4,114,53.7,101,95.4,156.5,1.86,1.78
