Network,IP,pShortage,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,pIr90,pIr180,pIs90,pIs180
B,Const,5%,23.61107367,787.9145564,56.88493319,806.8930845,6.597059967,18.62781984,52.51186181,1021.004676,102.3483718,1025.2226,30,70.5,51.4,99.8
B,Const,5%,35.81450142,791.6770623,59.37503851,809.8960926,9.678779104,19.89476089,60.96111267,1021.189131,107.0353532,1025.871265,45.2,73.3,59.7,104.3
B,Const,5%,28.7232494,789.966317,56.33103512,808.0576796,8.157576573,19.17257038,56.53353186,1021.039354,105.1836893,1025.515342,36.4,69.7,55.4,102.6
B,Const,5%,19.87741272,787.433897,51.37486744,803.7886916,6.05677714,16.34468724,50.1756176,1020.985151,99.28526192,1025.181259,25.2,63.9,49.1,96.8
B,Const,5%,26.29840461,789.9886181,53.90791134,807.2071236,8.228455418,18.7918599,54.82944723,1021.081573,102.9949175,1025.439293,33.3,66.8,53.7,100.4
B,Const,5%,19.91671329,786.3259724,49.1304568,804.4252461,5.239885147,17.10562174,51.2076965,1020.966047,103.446846,1025.254954,25.3,61.1,50.2,100.9
B,Const,5%,21.26101424,787.4362364,51.23811792,804.8053748,6.198014371,17.30694335,51.09878167,1021.046595,99.47571525,1025.169829,27,63.7,50,97
B,Const,5%,22.87065765,788.5369372,43.75806575,803.0894795,6.891723299,15.35247558,49.40617269,1020.978811,93.94215494,1024.940077,29,54.5,48.4,91.7
B,Const,5%,24.17952313,789.9271897,59.1220629,810.1957598,7.989715475,21.12032962,51.54942327,1021.048921,105.9064969,1025.392013,30.6,73,50.5,103.3
B,Const,5%,30.49693927,789.8798683,51.55177999,807.1217269,8.208923074,18.13396049,56.34151818,1021.119465,100.9109492,1025.516607,38.6,63.9,55.2,98.4
B,Const,5%,25.60322726,789.0968479,59.438104,810.1352365,7.570493969,21.01734655,53.04185655,1021.033404,104.6696019,1025.440471,32.4,73.4,51.9,102.1
B,Const,5%,31.5877911,790.509399,56.11583411,809.5988206,8.803243965,19.77349111,55.5632362,1021.063276,102.7062012,1025.418681,40,69.3,54.4,100.2
B,Const,5%,23.10368459,786.7660399,51.88926432,805.39758,5.585070314,17.47220824,51.11979957,1021.032923,97.77402994,1025.207215,29.4,64.4,50.1,95.4
B,Const,5%,27.65507398,790.5459394,55.93380275,809.8092247,8.633853477,20.27174637,52.67649234,1021.068511,102.5489901,1025.51159,35,69.1,51.6,100
B,Const,5%,30.76357749,792.461684,57.4306618,810.5182556,10.21142633,20.34185554,56.41401758,1021.113062,103.2914124,1025.552168,38.8,70.9,55.2,100.7
B,Const,5%,25.33154471,788.818497,54.38714785,808.046511,7.282129958,19.59121533,52.55917904,1021.052622,100.7479006,1025.254586,32.1,67.3,51.5,98.3
B,Const,5%,19.9960977,786.3490879,58.13684114,809.2107927,5.236142038,20.75522439,48.94479336,1020.936361,105.065659,1025.28808,25.4,71.8,47.9,102.5
B,Const,5%,22.981388,788.3695563,53.04163175,806.7462465,6.810132174,18.52529864,53.5041331,1021.05021,104.3080076,1025.368393,29.2,65.7,52.4,101.7
B,Const,5%,31.1806844,791.696065,57.69361301,810.7120454,9.402773823,20.56885115,56.96449319,1021.080676,103.3883453,1025.600682,39.4,71.2,55.8,100.8
B,Const,5%,21.42784024,788.6963498,45.3257464,802.6232214,7.045873651,15.26454998,49.94933929,1020.99377,95.83916694,1025.011608,27.2,56.5,48.9,93.5
B,Const,5%,23.94037532,788.8727387,48.55392631,804.3426256,7.264749898,16.09943453,52.61969923,1021.052297,100.5920407,1025.344501,30.3,60.4,51.5,98.1
B,Const,5%,23.36328101,788.1504216,45.82788002,804.2100159,6.819248493,16.49960011,52.18403935,1021.003261,96.65641068,1025.244842,29.6,57,51.1,94.3
B,Const,5%,20.20012077,787.092358,55.26229381,806.0216579,5.678523581,18.20706393,51.03088903,1020.998119,102.6747198,1025.262334,25.7,68.6,50,100.1
B,Const,5%,22.35493609,788.4705357,51.11879913,805.2307848,6.864686623,17.35650458,49.26008506,1020.968838,100.4768564,1025.084596,28.4,63.5,48.2,98
B,Const,5%,32.73791009,790.8833465,60.98176282,812.3408721,8.887827506,21.71168037,57.90230115,1021.207888,106.9135837,1025.724518,41.4,75.1,56.7,104.2
B,Const,5%,20.88180778,787.0738289,57.52750802,807.4677949,5.85608712,19.38234096,52.62541967,1021.009788,104.7912089,1025.279965,26.5,71.2,51.5,102.2
B,Const,5%,25.06809465,787.2861098,56.81353959,806.9402571,6.040063214,19.14213387,54.66012464,1020.986082,104.7146637,1025.359971,31.8,70.4,53.5,102.1
B,Const,5%,21.56284676,787.5190209,53.56625948,807.008078,6.238834724,18.93383106,51.40017239,1020.924008,103.5909293,1025.151694,27.4,66.4,50.3,101
B,Const,5%,25.40520562,787.9319346,53.92386446,805.8981544,6.559072879,17.76861719,54.07376929,1020.996214,103.0615057,1025.344383,32.2,66.9,53,100.5
B,Const,5%,26.48861146,789.5732047,50.91582403,805.9442055,7.97688066,17.73503499,52.85985519,1021.025209,102.5476101,1025.269607,33.5,63.2,51.8,100
B,Const,5%,18.722285,786.1660272,54.97061336,804.1034632,5.107031093,16.97626517,49.58353467,1020.961227,106.1530562,1025.150873,23.8,68.4,48.6,103.5
B,Const,5%,23.8943631,787.9015932,51.03506188,805.5666214,6.552124938,17.67232888,51.93501238,1021.001551,99.34561577,1025.230868,30.3,63.4,50.9,96.9
B,Const,5%,26.27846024,788.4658057,53.58451641,807.5860296,7.118046972,19.06141653,55.83207802,1021.074217,101.2943381,1025.490631,33.3,66.4,54.7,98.8
B,Const,5%,21.17613878,788.4907688,48.03540004,804.6481478,7.013948163,17.12238058,50.90824414,1021.035644,97.09286099,1025.157887,26.9,59.7,49.9,94.7
B,Const,5%,27.68815801,790.2548141,52.19447891,806.6801069,8.427762493,18.09285003,55.72392705,1021.082682,102.073491,1025.340423,35,64.7,54.6,99.6
B,Const,5%,24.91519081,787.6730688,55.04028112,806.7138118,6.316404964,18.53761119,52.52432252,1020.958868,103.7257373,1025.294896,31.6,68.2,51.4,101.2
B,Const,5%,21.5364228,788.2362932,51.36469581,805.6179612,6.773359013,17.66024716,51.63932899,1021.037921,98.20973788,1025.154564,27.3,63.8,50.6,95.8
B,Const,5%,25.07763925,789.442103,45.8951673,802.8829467,7.562205293,15.27035431,49.87193778,1020.957714,92.42668967,1024.914043,31.8,57.2,48.8,90.2
B,Const,5%,24.60085608,787.7887594,55.69164172,806.9441533,6.538734872,18.36114767,54.60518271,1021.003576,105.8430076,1025.507039,31.2,69,53.5,103.2
B,Const,5%,21.63963952,787.935087,46.29769306,802.689148,6.538049467,15.43094633,51.7828983,1021.07534,100.5063346,1025.239095,27.5,57.7,50.7,98
B,Const,5%,28.28500393,789.6524496,56.78265001,809.0332899,7.82147965,19.69853174,54.9790403,1021.064177,105.3510043,1025.526308,35.8,70.2,53.8,102.7
B,Const,5%,22.12515668,788.2866463,54.71397106,806.5455802,6.863681629,18.38315708,57.00381437,1021.058417,110.0496256,1025.667335,28.1,67.8,55.8,107.3
B,Const,5%,28.24461758,789.4135706,54.73057947,807.1537618,7.582542942,18.21955799,53.8585283,1021.077303,101.7031377,1025.356137,35.8,67.8,52.7,99.2
B,Const,5%,18.91036296,786.3930547,44.25529524,802.4659324,5.215104493,15.76264783,51.71314131,1021.030951,97.71952819,1025.251166,24,55.1,50.6,95.3
B,Const,5%,19.73737449,787.5053701,47.55494441,802.9803497,6.193395769,16.19387218,49.92349052,1020.997968,99.17590583,1025.11669,25.1,59.2,48.9,96.7
B,Const,5%,18.54304111,786.4848589,47.7480076,802.501342,5.196042051,15.58272434,50.27490918,1020.974826,100.2628241,1025.146291,23.6,59.5,49.2,97.8
B,Const,5%,25.39029505,788.7520287,55.72161935,807.8476469,7.249218009,19.02053968,53.06297524,1021.010448,101.4002124,1025.303244,32.2,69,52,98.9
B,Const,5%,24.09681437,788.2097708,51.66405869,806.064081,6.7441805,17.93234467,52.57923797,1021.04149,100.3149995,1025.306548,30.6,64.1,51.5,97.8
B,Const,5%,30.90644391,791.4781292,60.68579795,811.0189811,9.410328796,20.96457484,57.79607304,1021.123057,106.4962537,1025.753026,39,74.8,56.6,103.8
B,Const,5%,33.60507548,792.1770087,56.62629608,809.0737122,10.16029276,19.3447711,58.18640131,1021.099911,106.7175992,1025.710665,42.4,70,57,104
B,Const,5%,28.52764292,788.718011,59.18007243,810.162264,7.019859631,20.73329541,54.0477799,1021.061223,102.8214711,1025.40896,36.2,73,52.9,100.3
B,Const,5%,19.79112161,786.3324506,49.11043798,804.0486504,5.258019675,16.8744062,51.19283522,1021.021152,99.35460638,1025.131482,25.2,61.1,50.1,96.9
B,Const,5%,26.38170298,788.5753809,57.14509378,808.9384991,6.987883548,20.00298263,56.11355433,1021.045008,106.4763255,1025.638808,33.5,70.6,55,103.8
B,Const,5%,23.55036319,789.430499,53.90457287,807.7393195,7.706510761,19.0013549,51.94887833,1021.03886,101.4176567,1025.291708,29.8,66.7,50.9,98.9
B,Const,5%,30.31745456,791.5143132,56.56815984,808.9002409,9.543377658,19.65982117,54.73738688,1021.083471,102.43571,1025.340006,38.3,69.9,53.6,99.9
B,Const,5%,18.73245649,786.8593816,45.8208345,803.0997361,5.505561118,15.87829955,50.17193984,1020.939737,98.98377126,1025.124973,23.8,57.1,49.1,96.6
B,Const,5%,22.28373581,788.0220909,51.23272654,805.129426,6.655768427,17.60243875,53.82811806,1021.073559,104.5201345,1025.388964,28.3,63.6,52.7,101.9
B,Const,5%,20.26913084,787.709634,45.74266232,802.7365643,6.258516185,15.40723429,52.21063051,1021.049919,101.4793843,1025.250346,25.7,57,51.1,99
B,Const,5%,32.55710958,792.0999027,56.92477424,808.9940409,9.810339679,19.22169388,56.7988206,1021.133747,104.7461976,1025.580864,41.1,70.4,55.6,102.1
B,Const,5%,24.01307558,788.4267044,49.00022284,803.7694978,6.978266605,16.23727928,55.56583368,1021.097238,101.3099747,1025.547517,30.5,61,54.4,98.8
B,Const,5%,21.51139529,788.250177,44.96852323,804.789842,6.897874542,16.9603156,50.78387836,1021.071194,95.68080275,1025.121332,27.3,55.9,49.7,93.3
B,Const,5%,26.93763246,788.9039061,51.47202415,805.0439105,7.583343978,17.27440199,53.80239047,1020.99638,101.8101305,1025.351131,34.1,63.9,52.7,99.3
B,Const,5%,22.33373716,787.9948287,54.32792047,807.7014305,6.562428516,19.24350444,51.19378944,1021.032729,102.2193005,1025.229308,28.3,67.3,50.1,99.7
B,Const,5%,21.45815134,787.6989717,43.57833276,803.3200766,6.17987728,15.68528827,51.68043599,1021.038868,96.22037031,1025.168579,27.2,54.2,50.6,93.9
B,Const,5%,32.29293262,791.2509956,51.99537198,807.8811094,9.457637748,18.61497913,56.86273474,1021.011119,102.9671581,1025.383273,40.8,64.4,55.7,100.4
B,Const,5%,16.17295509,785.6724298,39.41844941,799.9455793,4.591702095,13.78854898,48.86029472,1020.939389,94.09619332,1024.984291,20.6,49.3,47.9,91.8
B,Const,5%,28.94238454,790.2531792,61.33038446,810.7064713,8.333836309,20.95623796,54.10569628,1021.043333,102.459119,1025.400618,36.6,75.7,53,99.9
B,Const,5%,33.2806874,792.0765936,63.69481891,813.7527108,9.948339617,23.10850789,55.21522929,1021.103353,105.5729741,1025.577355,42,78.3,54.1,102.9
B,Const,5%,21.30862199,788.4162898,43.51692953,802.2079018,6.859925164,14.97691805,50.7449415,1021.016932,96.28100549,1025.053086,27,54.2,49.7,93.9
B,Const,5%,26.09582318,790.1606944,54.89161891,806.8402281,8.069992047,18.15963501,54.03561766,1021.041518,102.683042,1025.333039,33,68,52.9,100.1
B,Const,5%,18.21421724,786.4398423,47.04146557,803.6567603,5.319301494,16.24182972,50.54380557,1020.968495,98.96491211,1025.17257,23.2,58.5,49.5,96.5
B,Const,5%,26.87168862,789.737789,58.12182751,808.8715104,7.906862435,19.69004448,54.83717917,1021.114334,104.2268297,1025.460896,34,71.9,53.7,101.6
B,Const,5%,21.35848586,786.7743765,47.5865616,802.6576639,5.490555477,15.58783998,51.74712593,1021.027523,98.49232707,1025.139222,27.1,59.3,50.7,96.1
B,Const,5%,30.98135724,790.5709327,58.05472011,808.8343581,8.772784965,19.23142757,58.41204629,1021.083005,105.0825944,1025.543785,39.2,71.8,57.2,102.5
B,Const,5%,28.21685339,790.4932209,55.73748525,808.3659428,8.500128423,18.85300284,55.24477339,1021.082599,101.4664202,1025.46852,35.7,69,54.1,98.9
B,Const,5%,23.46190451,788.7116597,64.68788772,811.9926093,7.133066893,22.66930445,52.896862,1021.076919,109.3547808,1025.630551,29.7,79.7,51.8,106.6
B,Const,5%,17.14117078,786.6566183,36.8050292,799.3132695,5.300681344,13.01311099,49.05031059,1021.035246,95.55560433,1025.008086,21.8,46,48,93.2
B,Const,5%,23.80775264,789.6507756,53.9205299,805.8538086,8.002945327,17.82001613,53.59578323,1021.018105,104.0321087,1025.221044,30.1,66.9,52.5,101.5
B,Const,5%,25.01010416,788.7478779,50.70251606,805.945895,7.336792795,17.67341668,52.39239596,1021.032389,101.0277423,1025.314016,31.7,62.9,51.3,98.5
B,Const,5%,19.25355331,786.587615,44.26854701,802.9659046,5.287876845,16.04620105,51.11775532,1021.004847,97.84778834,1025.077435,24.5,55.1,50.1,95.5
B,Const,5%,26.39778606,789.5709047,58.83855933,809.2485677,7.837469659,20.13155833,51.74664554,1021.007425,102.9418759,1025.331681,33.4,72.7,50.7,100.4
B,Const,5%,24.54447971,788.4960779,49.86411583,806.1429963,6.86269912,17.65803515,50.89507742,1021.022319,100.5481243,1025.383996,31.1,61.9,49.8,98.1
B,Const,5%,25.09499968,789.1013727,50.08075806,803.6990734,7.369884495,16.32118461,51.62919307,1020.971926,101.788463,1025.103199,31.8,62.3,50.6,99.3
B,Const,5%,29.12441825,790.3029296,51.78211439,807.1598118,8.429745649,18.01524385,55.8234387,1021.065427,101.055844,1025.396218,36.9,64.2,54.7,98.6
B,Const,5%,33.2443942,790.978262,62.02685635,812.1792176,9.045704697,21.96183638,57.17977445,1021.144694,107.1504607,1025.675239,42,76.4,56,104.5
B,Const,5%,36.42808426,792.3507658,69.84265804,816.1180155,10.39381219,24.65373696,58.5393054,1021.092002,114.9478924,1025.883612,46,85.6,57.3,112
B,Const,5%,24.61893175,789.0433573,40.84329414,802.4224557,7.544374132,14.95594162,51.01906113,1020.994249,94.85792227,1025.064853,31.2,50.9,50,92.5
B,Const,5%,26.41511643,789.0933335,53.68977821,807.6473091,7.238995813,18.67157933,54.13070777,1021.049505,102.6310427,1025.407251,33.5,66.5,53,100.1
B,Const,5%,27.91191582,788.3506101,59.76927333,811.1571423,6.821728081,21.77966537,54.60592836,1021.053011,107.7675816,1025.559486,35.4,73.7,53.5,105.1
B,Const,5%,35.35259418,792.8491648,58.33612545,810.5553313,10.46340328,20.14358943,56.98438446,1021.142916,101.1316898,1025.539168,44.6,72,55.8,98.6
B,Const,5%,23.43875463,789.1012205,49.532006,804.0167051,7.401682546,16.30250524,54.15239066,1021.044814,101.1848772,1025.280696,29.7,61.6,53,98.7
B,Const,5%,25.93203257,787.6717656,51.44039319,805.0565088,6.40922302,17.16761915,54.11231033,1021.007062,101.9421079,1025.389289,32.9,63.9,53,99.4
B,Const,5%,23.96396459,788.8235113,49.14968055,805.7481773,7.322904475,17.21945649,52.46462283,1021.031114,98.92583272,1025.235127,30.4,61,51.4,96.5
B,Const,5%,33.38477502,790.6187952,62.9288725,811.0419376,8.77201404,20.9708214,57.10548102,1021.070232,108.1349048,1025.680774,42.2,77.6,55.9,105.4
B,Const,5%,23.2709545,788.1733123,53.40737256,805.7881631,6.813496094,17.74961735,50.11652015,1020.969492,101.2922347,1025.050522,29.5,66.3,49.1,98.8
B,Const,5%,33.05145025,790.6501472,56.97737465,810.0781303,8.832786561,20.06512124,58.28145293,1021.03882,104.7209062,1025.526576,41.8,70.3,57.1,102.1
B,Const,5%,19.58108836,787.1179258,55.6987056,807.4365226,5.672218303,19.41690996,50.96063381,1021.046377,100.4451912,1025.252306,24.9,69,49.9,98
B,Const,5%,16.42646161,785.6661266,38.61683436,799.4388088,4.633547611,13.43732155,48.89811083,1020.966691,95.21199671,1024.961845,20.9,48.3,47.9,92.9
B,Const,5%,19.14563814,786.0214041,44.0042925,801.6066733,4.968426858,15.12402912,49.99566043,1021.024163,99.99966277,1025.081178,24.4,54.9,49,97.6
B,Const,5%,28.40789732,790.4639122,57.0095318,809.7364379,8.518440589,20.35891284,53.14642554,1021.120783,100.7707572,1025.456247,35.9,70.4,52,98.3
B,Const,5%,31.71750786,790.9129999,59.00949409,811.2878753,9.082986098,21.11506877,57.55220636,1021.112917,106.1751968,1025.699805,40.1,72.7,56.4,103.5
B,Const,5%,23.70989522,787.9887281,48.52073073,804.359783,6.57134737,16.83743417,52.5880909,1021.04538,97.75296839,1025.200594,30.1,60.3,51.5,95.4
B,Const,5%,23.56133936,788.588469,41.53134756,802.0910828,7.028818698,14.68981991,54.18485205,1021.066492,99.17708105,1025.3203,29.9,51.8,53.1,96.7
B,Const,5%,30.07990677,790.8046935,55.65625127,808.6918515,8.960648168,19.1675315,54.94624988,1021.050571,104.1234347,1025.452867,38,68.8,53.8,101.5
B,Const,5%,25.23677158,789.3174974,52.97706811,807.5796982,7.576103443,18.67967422,51.4965177,1021.02941,99.28176417,1025.213443,32,65.6,50.4,96.8
B,Const,5%,16.28891966,786.0350741,40.57977921,800.0035235,5.020243251,14.08399744,48.34643653,1020.939139,99.63768299,1024.990102,20.7,50.7,47.4,97.2
B,Const,5%,22.15136649,787.8195361,46.47992509,803.6855982,6.424723877,15.96561388,51.59946306,1021.03865,97.06884173,1025.103379,28.1,57.8,50.5,94.7
B,Const,5%,28.2371213,790.1580342,54.6961161,809.112395,8.189612159,19.627713,54.48464545,1021.121145,101.4121079,1025.374997,35.7,67.6,53.4,98.9
B,Const,5%,29.84017309,789.7512341,57.51520579,809.1601356,8.046825845,20.03291099,57.71104801,1021.114862,106.0371485,1025.548275,37.8,71.1,56.5,103.4
B,Const,5%,20.67958212,787.6555677,47.01540597,804.47497,6.156496172,16.63145398,50.48445719,1020.992199,97.64365879,1025.148547,26.3,58.4,49.4,95.2
B,Const,5%,28.41812238,790.1717139,50.29295967,806.704606,8.449727071,17.89136787,53.15198905,1021.015234,98.34653104,1025.257655,36,62.3,52.1,95.9
B,Const,5%,35.60559187,792.8189501,68.59758591,814.2949622,10.62031085,23.37469138,61.23663339,1021.124583,113.2527101,1025.902721,44.9,84.2,60,110.4
B,Const,5%,23.83562255,788.9382689,50.67973631,805.1185555,7.51043912,17.4351654,53.23131847,1021.040376,100.9443386,1025.351715,30.2,62.9,52.1,98.4
B,Const,5%,27.99269561,789.2023147,49.32712765,806.0085139,7.427506495,17.37475789,58.36963696,1021.157186,105.2593281,1025.644604,35.5,61.2,57.2,102.6
B,Const,5%,27.33804121,790.4067174,57.78889741,809.9408683,8.303740296,20.48407936,53.00831592,1021.116451,101.9189661,1025.294861,34.6,71.3,51.9,99.4
B,Const,5%,34.60853269,791.2343757,64.63571103,812.4337648,9.377775618,21.9563499,57.45354846,1021.04426,108.1308153,1025.589221,43.7,79.6,56.3,105.4
B,Const,5%,20.27314756,787.9590588,52.99924144,807.2005248,6.521420071,18.89423847,50.59297453,1021.023084,103.1138513,1025.196041,25.7,65.7,49.6,100.6
B,Const,5%,28.08690978,790.2050309,52.0854799,806.9034068,8.324525476,18.15082216,58.1049583,1021.167169,101.886679,1025.752151,35.5,64.5,56.9,99.3
B,Const,5%,24.84470788,788.9034865,60.20698326,809.9382638,7.279724063,20.47915205,52.65858453,1020.991129,104.2766445,1025.411447,31.5,74.3,51.6,101.7
B,Const,5%,25.42463738,789.8931773,54.21600801,807.8402762,8.035325221,18.84403364,57.60884242,1021.234349,104.0237065,1025.783515,32.2,67.1,56.4,101.4
B,Const,5%,24.92390032,788.9925202,45.39310916,804.151407,7.327350035,16.20446285,53.99513652,1021.089197,98.78328404,1025.289608,31.6,56.4,52.9,96.3
B,Const,5%,23.19953417,787.6498699,63.15377246,810.5917134,6.47515875,21.81482433,51.70104662,1020.954963,107.6385187,1025.433311,29.5,77.9,50.6,105
B,Const,5%,23.14671919,788.807363,51.27148909,806.4822143,7.131717808,18.22052017,52.78820703,1021.06162,103.3971686,1025.450424,29.3,63.6,51.7,100.8
B,Const,5%,25.50637513,788.8986028,48.61623968,805.1796846,7.269267541,17.20624994,55.43929083,1021.038186,97.8415587,1025.227875,32.3,60.4,54.3,95.4
B,Const,5%,16.7684448,786.7364049,45.26838525,802.8332417,5.420832224,16.03661633,47.73849765,1020.965303,95.88563679,1025.023434,21.3,56.4,46.8,93.5
B,Const,5%,30.09657447,790.7231802,58.72902679,810.4407287,8.917206379,20.75704677,55.07039208,1021.03595,101.8752697,1025.353277,38.1,72.5,53.9,99.4
B,Const,5%,33.18136927,791.1629559,68.68027668,814.4914732,9.179390761,23.90557327,57.38719431,1021.086106,110.3879212,1025.661109,41.9,84.3,56.2,107.6
B,Const,5%,24.76083923,788.9183773,46.70368687,804.2943304,7.528638901,16.59553393,52.45565212,1021.005463,99.05476853,1025.165951,31.4,58.1,51.4,96.6
B,Const,5%,21.10029861,787.5621942,53.07432199,807.1809979,6.087166832,18.68859285,50.11457368,1021.028583,101.5424756,1025.259955,26.8,65.8,49.1,99
B,Const,5%,26.86089413,789.8312992,55.51688275,809.2958916,8.171720455,19.94943672,51.50891243,1020.997671,100.2876742,1025.205369,34,68.6,50.4,97.8
B,Const,5%,24.77841949,788.6738406,47.66437172,804.7968599,6.981456853,16.55569711,52.96134025,1021.071631,97.04475162,1025.387224,31.4,59.2,51.9,94.6
B,Const,5%,23.73215812,788.987486,53.12027839,806.4091638,7.285787164,18.3417191,52.91287966,1021.07356,104.7733544,1025.324529,30.1,65.9,51.8,102.2
